Date,Player,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Backswing Time,Downswing Time
,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[yds],[deg],[yds],[yds],[deg],[yds],,[g/L],[deg C],[kPa],[%],[sec],[sec]
04/17/26 13:31:30 PM,Forrest,3 Wood,82.8269242,-3.687924623,-2.155520678,6.761901379,8.917422056,117.4668409,1.418220488,6.496601582,5.284665585,4000.646287,130.0953476,4002.760986,Estimated,1.862521172,9.343800205,151.4773715,4.642326832,12.25990297,195.1093885,4.49339819,15.28575655,,1.14991796,23.88888931,98.65278625,54,973,148
04/17/26 13:31:52 PM,Forrest,3 Wood,80.5205273,-3.811861753,2.862740517,6.667006969,3.804266453,103.3766608,1.283854742,7.529857159,5.834637165,2443.860531,-438.7759477,2482.9375,Measured,-10.17856121,4.910697402,108.7588967,7.816678524,14.79164786,165.3493604,8.497591019,24.43331814,,1.14991796,23.88888931,98.65278625,54,967,144
04/17/26 13:32:19 PM,Forrest,3 Wood,80.72217618,-3.111236095,-2.022731781,3.190323114,5.213054895,113.5813859,1.407065459,10.6329031,2.36750555,2588.939065,-1245.408509,2872.91626,Measured,-25.68986893,10.89493813,147.1463028,9.448975563,24.15689428,194.4849526,11.18619919,37.7297042,,1.14991796,23.88888931,98.65278625,54,996,143
04/17/26 13:32:52 PM,Forrest,3 Wood,82.69750062,-4.034879684,-3.052442789,0.421648204,3.474090993,118.4948482,1.432870973,7.05855751,-0.035591595,4583.678318,-161.6497164,4586.527832,Measured,-2.019777298,11.58665797,157.4308056,0.746248066,2.05033127,190.8253276,0.878264368,2.92499992,,1.14991796,23.88888931,98.65278625,54,944,149
04/17/26 13:33:22 PM,Forrest,3 Wood,81.63828723,2.87554121,-6.155219078,13.32650757,19.48172665,107.8680778,1.32129276,11.65797138,10.17651176,6557.663423,-389.5257632,6569.222168,Measured,-3.39937973,16.59495582,143.091274,11.67816448,28.9637012,155.3412147,11.77737713,31.70664481,,1.14991796,23.88888931,98.65278625,54,926,177
04/17/26 13:33:59 PM,Forrest,3 Wood,80.03082201,-4.321982861,-6.141955853,2.689787388,8.83174324,90.71364721,1.133483887,34.37759018,1.440927863,12606.8493,626.3920047,12622.40137,Measured,2.844495535,34.7789525,95.63840021,0.059347026,0.100135922,94.338332,0.071326256,0.115909529,,1.14991796,23.88888931,98.65278625,54,961,148
04/17/26 13:35:20 PM,Forrest,3 Wood,82.55554173,-0.432930082,-4.007209301,10.49911308,14.50632238,119.781643,1.450921894,9.390042305,8.122799873,5339.027035,-437.6688276,5356.936035,Measured,-4.686365128,17.18629262,165.9438094,10.22481537,29.45683994,181.5463969,10.38493061,32.72567724,,1.14991796,23.88888931,98.65278625,54,976,165
04/17/26 13:35:40 PM,Forrest,3 Wood,78.76709257,-7.18348217,-1.551306725,4.176350117,5.727656841,118.5963681,1.505658826,9.568160057,3.236438513,4343.9262,-591.1743995,4383.96875,Measured,-7.749896049,15.36038912,164.9583955,6.351626873,18.24928336,184.3218994,6.659793377,21.37647533,,1.14991796,23.88888931,98.65278625,54,991,140
04/17/26 13:36:17 PM,Forrest,3 Wood,82.55243563,-1.100496292,-5.268634319,5.307987213,10.57662153,119.5423199,1.448077443,10.32231903,3.700852871,4791.302338,-481.1474108,4815.400391,Estimated,-5.734475136,17.89360353,168.5029787,6.190045834,18.16912628,185.2626917,6.395219803,20.63573156,,1.14991796,23.88888931,98.65278625,54,972,169
04/17/26 13:36:42 PM,Forrest,3 Wood,83.14478721,-0.651784658,-4.798308849,-9.779022217,-4.980713367,118.7374481,1.428080486,8.495430946,-8.633108139,2917.158663,-1005.118684,3085.462402,Measured,-19.01159477,10.13065495,154.778605,-2.968144655,-8.014486061,203.1955999,-1.592867613,-5.648102164,,1.14991796,23.88888931,98.65278625,54,923,158
04/17/26 13:37:15 PM,Forrest,3 Wood,85.1240796,-0.33588174,-1.973196983,4.732161522,6.705358505,120.8137548,1.419266504,,3.640204668,3518.872387,-11.84821007,3518.892334,Estimated,-0.19291687,0,0.983392691,3.640616894,0.062443628,172.2182389,4.591882706,13.78734295,,1.14991796,23.88888931,98.65278625,54,947,158
04/17/26 13:37:50 PM,Forrest,3 Wood,80.81430099,-2.772324562,-4.23874855,5.649482727,9.888231277,109.3436363,1.353023351,9.933542252,4.1102314,4181.908052,-425.8072404,4203.530273,Measured,-5.813892841,12.17164424,144.7062802,6.169266224,15.55098016,174.1864802,6.497907162,19.71220846,,1.14991796,23.88888931,98.65278625,54,920,157
04/17/26 13:38:19 PM,Forrest,3 Wood,80.79821584,-1.944624782,-5.438643932,3.913323879,9.351967812,119.3678238,1.477357173,6.085666656,2.533971786,5806.918819,147.0638016,5808.780762,Measured,1.450740814,11.99373236,156.0802585,1.911005378,5.204825363,180.2024246,1.828205585,5.749303396,,1.14991796,23.88888931,98.65278625,54,997,158
